0.8803971678807827,0.2969096020054116,0.2694138743629043,0.23343214519151118,0.20201852908557508,0.2704889403984574,0.18172206924098058,0.209667170824445,0.26384962102412407,0.23585988721981008
0.29999998652588183,0.3255919970045402,0.25712617981950564,0.21644201077499065,0.18228890262753492,0.24932039014920826,0.16061889628337106,0.1905272738224397,0.2506577206040007,0.21912176363533942
0.29987475979851425,0.8877756451251742,0.252504966143026,0.2607308827552965,0.17525579713305162,0.24434344722380066,0.15315381681474793,0.1836814236650057,0.245739054525277,0.21304686205371737
0.22038692940665477,0.2082949918900209,0.7512360021791288,0.2999430639460477,0.2955559571410125,0.29637494610318255,0.2898835100747581,0.29717738214257533,0.2959903799906922,0.29999367284560063
0.25138253232091284,0.30359694675433485,0.29980790074335145,0.7197547875684724,0.2827534977106429,0.2999755183747631,0.27283664308597505,0.2860932627759027,0.2999966699718308,0.29542398576176454
0.24356481106814828,0.2330702760468919,0.2989939433501184,0.2969914365511442,0.697504655188699,0.2998331248630028,0.2782987685173662,0.2899521917945249,0.29974270060607494,0.2975168166432776
0.19913106974291422,0.16398612636211526,0.27709193705844853,0.29569246918473413,0.2999576200940317,0.7325459115908919,0.2992380498720025,0.2995966339468145,0.28152007038972393,0.29500962262648756
0.24885384839873537,0.23878835201554724,0.2996091027946115,0.29554211972609834,0.2842509486343065,0.2999990695164951,0.7418927905395931,0.2874381111429929,0.2999832908437882,0.2961863966759706
0.15089908982979724,0.1357112013766724,0.262953909108577,0.2884352894902932,0.29763266387823883,0.2696543890634633,0.29978779900213065,0.7195030995737817,0.2685854231690139,0.28733955192675376
0.2582934137393718,0.24907370834654097,0.29999063797961933,0.2919927753457814,0.27810523325661435,0.2995219000463447,0.2671283197720703,0.28187729337673617,0.8002348027630775,0.2928623533580669
0.25029231561741977,0.24034866941834393,0.2997302071336571,0.29508585902840223,0.28341146349975604,0.2999943258647716,0.2736570626551576,0.28730470618037174,0.29999945086228774,0.6800301280486272
